,date,Institution_Total,Foreign_Investor,Investment_Trust,Dealer,Dealer_Hedging,Dealer_self,Foreign_Dealer_Self,Open,High,Low,Close,Volume,MA5,MA10,MA20,MA60,RSI
20110810,20110810,-29979809483,-31761015676,2451227888,-670021695,0,0,0,7717.580078,7751.589844,7632.339844,7736.319824,4546000,7790.527832,8210.697901,8435.512476,8650.673332,29.66750351
20110811,20110811,-8679462389,-10303904840,1268629394,355813057,0,0,0,7566.390137,7761.399902,7499.540039,7719.089844,3751200,7670.891895,8105.886865,8397.399487,8630.244165,29.35284299
20110812,20110812,-21600486772,-20000311825,1163720305,-2763895252,0,0,0,7825.799805,7853.529785,7637.02002,7637.02002,3474600,7627.669922,8005.170899,8350.504981,8609.313167,27.83828087
20110815,20110815,3029914098,1347251291,806123871,876538936,0,0,0,7769.169922,7819.390137,7748.459961,7819.390137,2220000,7680.987988,7916.971924,8314.545972,8592.352498,35.76938831
20110816,20110816,-4674844799,-4530038978,629332002,-774137823,0,0,0,7886.930176,7896.189941,7778.649902,7798.589844,2422600,7742.081934,7838.358936,8278.246948,8576.537166,35.29294057
20110817,20110817,-13043753253,-11317132383,-350643024,-1375977846,0,0,0,7807.669922,7821.990234,7732.319824,7741.759766,2395200,7743.169922,7766.848877,8230.026441,8559.62299,33.96190613
20110818,20110818,-17280429129,-16344473349,331595287,-1267551067,0,0,0,7721.189941,7721.189941,7561.02002,7614.970215,2615600,7722.345996,7696.618946,8174.917969,8541.087663,31.14019429
20110819,20110819,-9907865365,-5792728235,-1433274015,-2681863115,0,0,0,7414.359863,7429.959961,7316.830078,7342.959961,2901400,7663.533985,7645.601953,8103.799951,8516.996989,26.12523604
20110822,20110822,395477161,-242995537,-73068635,711541333,0,0,0,7348.709961,7468.740234,7248.689941,7312.589844,2848000,7562.173926,7621.580957,8035.253955,8492.040153,25.6289605
20110823,20110823,1904694539,25764079,-370569205,2249499665,0,0,0,7369.430176,7564.640137,7349.569824,7550.22998,2798400,7512.501953,7627.291944,7973.053443,8470.815991,35.89112174
20110824,20110824,-1277135647,-3844592487,2212464029,354992811,0,0,0,7592.509766,7594.810059,7432.52002,7502.930176,2874400,7464.736035,7603.952979,7907.32544,8446.05083,34.86005383
20110825,20110825,-307645382,1744501806,-848905678,-1203241510,0,0,0,7559.470215,7564.870117,7409.02002,7410.870117,2588200,7423.916016,7573.131006,7839.508936,8418.526172,32.88020796
20110826,20110826,2314678050,4189119179,-1295510393,-578930736,0,0,0,7438.52002,7503.379883,7389.569824,7445.100098,2441000,7444.344043,7553.939014,7779.554956,8392.755168,34.37268634
20110829,20110829,9063039493,7414803407,909905937,738330149,0,0,0,7482.919922,7608.77002,7474.310059,7578.009766,1952800,7497.428027,7529.800977,7723.38645,8368.283993,39.95564285
20110830,20110830,-1122379955,-3863437215,2002820646,738236614,0,0,0,7654.370117,7675.169922,7599.27002,7646.189941,2556600,7516.62002,7514.560986,7676.459961,8344.768831,42.650854
20110831,20110831,7749940304,6189374665,950524959,610040680,0,0,0,7665.220215,7741.359863,7602.680176,7741.359863,2482400,7564.305957,7514.520996,7640.684937,8323.665991,46.27591961
20110901,20110901,9894009988,10837824772,-446006019,-497808765,0,0,0,7799.180176,7886.040039,7755.549805,7757.759766,3465400,7633.683887,7528.799951,7612.709448,8302.946314,46.89882104
20110902,20110902,-8394123406,-7480228061,-557814863,-356080482,0,0,0,7801.279785,7801.279785,7703.100098,7757.060059,2128800,7696.075879,7570.209961,7607.905957,8284.933643,46.87384977
20110905,20110905,-21002419764,-19254582748,-99689107,-1648147909,0,0,0,7637.899902,7637.899902,7538.580078,7551.569824,2161200,7690.787891,7594.107959,7607.844458,8265.577303,40.11803191
20110906,20110906,-18181145130,-13941964781,-1975695131,-2263485218,0,0,0,7496.240234,7522.939941,7357.759766,7367.189941,2654200,7634.987891,7575.803955,7601.547949,8241.210303,35.21383735
20110907,20110907,1790227409,1578028759,-917245101,1129443751,0,0,0,7468.290039,7529.009766,7428.700195,7529.009766,2179800,7592.517871,7578.411914,7591.182446,8219.502962,41.92392516
20110908,20110908,-1221327030,-2143974857,1409880132,-487232305,0,0,0,7601.290039,7626.779785,7520.759766,7548.370117,2342000,7550.639941,7592.161914,7582.64646,8201.068636,42.68873267
20110909,20110909,4811907746,2749772298,1488482698,573652750,0,0,0,7568.220215,7651.27002,7547,7610.569824,2094200,7521.341894,7608.708887,7581.32395,8183.976473,45.18622627
20110913,20110913,-16827210229,-14975526979,134475513,-1986158763,0,0,0,7530,7538.040039,7382,7391.370117,2371600,7489.301953,7590.044922,7559.922949,8164.98798,38.77358883
20110914,20110914,-12051939439,-9746760724,-425469606,-1879709109,0,0,0,7455.5,7477.859863,7186.75,7228.470215,3096600,7461.558008,7548.272949,7531.416968,8142.168815,34.81890916
20110915,20110915,2905672662,1490883720,26343665,1388445277,0,0,0,7374.580078,7430.290039,7348.209961,7385.680176,2425000,7432.89209,7512.704981,7513.612988,8121.579484,41.06609532
20110916,20110916,14946396481,11586346891,1008888443,2351161147,0,0,0,7494.290039,7606.700195,7494.290039,7577.399902,3027600,7438.698047,7494.668994,7511.734473,8105.081478,47.65494914
20110919,20110919,-4506682560,-4525005726,657461761,-639138595,0,0,0,7572.830078,7572.939941,7468.77002,7480.879883,1743600,7412.760059,7467.050977,7518.630469,8087.548975,44.93143149
20110920,20110920,-5499431426,-5410782431,-48151433,-40497562,0,0,0,7485.600098,7544.879883,7389.390137,7492.850098,2267200,7433.056055,7461.179004,7527.643481,8070.760474,45.34858207
20110921,20110921,4498984052,2804782361,538926227,1155275464,0,0,0,7515.660156,7574.779785,7465.97998,7535.879883,2492600,7494.537988,7478.047998,7526.925977,8055.044133,46.90558634
20110922,20110922,-22516162535,-20376754818,-505449432,-1633958285,0,0,0,7419.490234,7419.490234,7287.759766,7305.5,2665400,7478.501953,7455.697021,7517.054468,8033.912801,40.28767906
20110923,20110923,-18549513318,-15143600985,-1134287289,-2271625044,0,0,0,7101.339844,7126.810059,6997.609863,7046.220215,3274800,7372.266016,7405.482031,7498.821973,8007.139974,34.40440651
20110926,20110926,-3789846167,-3153244550,373356742,-1009958359,0,0,0,7026.490234,7058.430176,6877.120117,6877.120117,2739400,7251.514063,7332.137061,7470.422974,7976.094971,31.20392161
20110927,20110927,2746961739,1214599276,946807632,585554831,0,0,0,7031.129883,7119.140137,7027.890137,7089.950195,2696600,7170.934082,7301.995068,7446.019995,7948.015479,38.90704213
20110928,20110928,6521736775,5332397751,1141726607,47612417,0,0,0,7148.379883,7154.399902,7099.72998,7146.97998,2370600,7093.154101,7293.846045,7421.059497,7920.724471,40.81925762
20110929,20110929,2939130793,2032486311,671604458,235040024,0,0,0,7090.120117,7218.569824,7061.009766,7182.609863,2291800,7068.576074,7273.539014,7393.121997,7893.360628,42.03985515
20110930,20110930,-1707882767,-2154605315,686725698,-240003150,0,0,0,7222.160156,7251.870117,7163.75,7225.379883,2340800,7104.408008,7238.337012,7366.503003,7867.559961,43.54508754
20111003,20111003,-15473370405,-13076183341,-412330874,-1984856190,0,0,0,7128.660156,7128.660156,6998.370117,7013.970215,2067600,7131.778027,7191.646045,7329.348511,7838.633634,38.25639616
20111004,20111004,-3997468250,-2783129537,-1528068634,313729921,0,0,0,6937.240234,7047.990234,6889.990234,7047.870117,2281000,7123.362012,7147.148047,7304.163525,7811.66731,39.52476311
20111005,20111005,-2874552762,-3032916498,200530938,-42167202,0,0,0,7061.169922,7091.009766,6989.149902,6989.149902,1735200,7091.795996,7092.475049,7285.261523,7786.636312,38.06606699
20111006,20111006,8927237505,8065250049,292799317,569188139,0,0,0,7094.609863,7170.919922,7094.609863,7132,2206600,7081.674023,7075.125049,7265.411035,7764.035319,43.52639409
20111007,20111007,4819752649,2825530598,1911388014,82834037,0,0,0,7210.919922,7253.089844,7196.220215,7211.959961,2301800,7078.990039,7091.699023,7248.590527,7742.878825,46.37625619
20111011,20111011,10689859983,7887565953,1438754295,1363539735,0,0,0,7348.859863,7398.709961,7348.859863,7398.709961,2742000,7155.937988,7143.858008,7237.997534,7723.275488,52.4159195
20111012,20111012,4893934435,3499147559,917539876,477247000,0,0,0,7390.060059,7407.080078,7323.540039,7382.350098,2189800,7222.833984,7173.097998,7237.546533,7704.005151,51.86481725
20111013,20111013,7396220889,7961838059,-245692199,-319924971,0,0,0,7423.180176,7444.330078,7372.410156,7428.330078,2356600,7310.67002,7201.233008,7247.539526,7685.734481,53.34938541
20111014,20111014,1800539096,2415934566,-255587059,-359808411,0,0,0,7430.5,7430.5,7353.799805,7358.080078,1807200,7355.886035,7218.780029,7246.159521,7663.266317,50.77287722
20111017,20111017,9284528335,7787911219,629981975,866635141,0,0,0,7412.879883,7475.060059,7401.299805,7461.120117,1882200,7405.718066,7242.354053,7240.345532,7642.332658,54.2620552
20111018,20111018,-4334073572,-2743724899,-834156257,-756192416,0,0,0,7352.120117,7379.080078,7322.009766,7359.47998,1638200,7397.87207,7276.905029,7234.275537,7618.901986,50.46251151
20111019,20111019,-3340298341,-2306766053,-346627645,-686904643,0,0,0,7393.72998,7393.72998,7316.580078,7353.370117,1715800,7392.076074,7307.455029,7227.301538,7596.732992,50.23479697
20111020,20111020,-11749358842,-9624516248,-1025156901,-1099685693,0,0,0,7347.930176,7361.220215,7240.149902,7244.319824,1616000,7355.274023,7332.972021,7212.723535,7570.900985,46.22536963
20111021,20111021,-3853112849,-2096319978,-1952774061,195981190,0,0,0,7272.509766,7272.509766,7205.209961,7254.509766,1398600,7334.559961,7345.222998,7210.174023,7544.85131,46.65382985
20111024,20111024,16889445400,13461342300,1095543496,2332559604,0,0,0,7352.430176,7472.5,7352.430176,7470.299805,2411600,7336.395898,7371.056982,7231.378003,7523.236304,54.85677828
20111025,20111025,8578578737,6128882559,2106455804,343240374,0,0,0,7506.080078,7506.080078,7468.529785,7491.209961,2211400,7362.741895,7380.306982,7262.082495,7504.020142,55.56972375
20111026,20111026,1795939354,469955311,312579811,1013404232,0,0,0,7437.77002,7548.509766,7425.990234,7535.819824,2069600,7399.231836,7395.653955,7284.375977,7484.594141,57.12541009
20111027,20111027,3372787697,2178527322,756734910,437525465,0,0,0,7548.359863,7590.879883,7504.959961,7565.209961,2870200,7463.409863,7409.341943,7305.287476,7467.602311,58.16471077
20111028,20111028,25179884983,23944018617,1413788476,-177922110,0,0,0,7693.240234,7743.370117,7602.629883,7616.060059,3591000,7535.719922,7435.139941,7326.959985,7453.588973,59.9726066
20111031,20111031,-960554546,341469924,-295716194,-1006308276,0,0,0,7637.47998,7658.970215,7557.049805,7587.689941,2165000,7559.197949,7447.796924,7345.075488,7441.429313,58.45483951
20111101,20111101,4382045679,3826940771,-272663629,827768537,0,0,0,7547.240234,7656.259766,7505.959961,7622.009766,2232000,7585.35791,7474.049902,7375.477466,7437.577311,59.78086993
20111102,20111102,-4666941662,-5230838458,219551259,344345537,0,0,0,7500.540039,7599.540039,7448.279785,7598.450195,2494800,7597.883984,7498.55791,7403.00647,7438.338151,58.40279239
20111103,20111103,-9685121027,-8012384646,-317681755,-1355054626,0,0,0,7603.450195,7603.450195,7460.310059,7460.310059,2586600,7576.904004,7520.156934,7426.564478,7437.791317,50.98177334
20111104,20111104,6835998032,4907330046,151388343,1777279643,0,0,0,7581.609863,7635.75,7578.359863,7603.22998,2759400,7574.337988,7555.028955,7450.125977,7435.573153,57.06089081
20111107,20111107,3063288833,2323990068,347164695,392134070,0,0,0,7623.160156,7638.029785,7586.859863,7621.720215,2045000,7581.144043,7570.170996,7470.613989,7433.950326,57.7902312
20111108,20111108,-1033528561,-1526767369,367426186,125812622,0,0,0,7652.470215,7683.089844,7600.790039,7600.790039,2185400,7576.900098,7581.129004,7480.717993,7433.346493,56.61791111
20111109,20111109,-2128627627,-1532486238,-263113637,-333027752,0,0,0,7646.120117,7654.149902,7561.859863,7561.859863,2032800,7569.582031,7583.733008,7489.693481,7429.054321,54.40712993
20111110,20111110,-17248409323,-12715771118,-1826691068,-2705947137,0,0,0,7431.259766,7434.370117,7274.839844,7308.680176,2922600,7539.256055,7558.080029,7483.710986,7420.88916,42.72332837
20111111,20111111,-4859179476,-5126088036,104468930,162439630,0,0,0,7369.72998,7385.97998,7288.490234,7367.290039,2100800,7492.068066,7533.203027,7484.171484,7414.647998,45.63393037
20111114,20111114,8522515394,5816090071,1013912940,1692512383,0,0,0,7472.160156,7544.22998,7472.160156,7525.649902,2009600,7472.854004,7526.999023,7487.397974,7413.159326,52.63720937
20111115,20111115,3064080465,2976664538,196892769,-109476842,0,0,0,7515.5,7528.779785,7475.330078,7491.060059,1588000,7450.908008,7513.904053,7493.976978,7415.627661,51.08914061
20111116,20111116,-4581519853,-2556148728,-1149699679,-875671446,0,0,0,7520.950195,7541.680176,7385.129883,7387.52002,2116600,7416.040039,7492.811035,7495.684473,7416.876497,46.66496135
20111117,20111117,-4323473975,-3845975330,-254635907,-222862738,0,0,0,7333.569824,7392.819824,7284.299805,7387.810059,1819800,7431.866016,7485.561035,7502.858984,7414.169499,46.67889086
20111118,20111118,-13035786577,-11656350714,-666952182,-712483681,0,0,0,7296.089844,7327.669922,7233.779785,7233.779785,2100200,7405.163965,7448.616016,7501.822485,7409.683659,40.61265623
20111121,20111121,-11521316910,-9917109342,-546838851,-1057368717,0,0,0,7166.259766,7183.470215,7042.640137,7042.640137,2351600,7308.562012,7390.708008,7480.439502,7403.546493,34.60309224
20111122,20111122,-6299393997,-4868512485,-788536070,-642345442,0,0,0,7064.609863,7082.399902,6970.720215,7000.029785,2248200,7210.355957,7330.631982,7455.880493,7396.128654,33.41599844
20111123,20111123,-11870976727,-10568882962,160539274,-1462633039,0,0,0,6967.660156,6981.540039,6806.430176,6806.430176,2482200,7094.137988,7255.089014,7419.411011,7383.268994,28.6130463
20111124,20111124,-3382454222,-3138174813,536602886,-780882295,0,0,0,6748.919922,6885.240234,6744.259766,6864.390137,2408800,6989.454004,7210.66001,7384.37002,7370.238997,31.77465314
20111125,20111125,-9794622249,-9101329526,-310171202,-383121521,0,0,0,6906.339844,6950.5,6751.47998,6784.52002,2380000,6899.602051,7152.383008,7342.793018,7354.291667,29.81506123
20111128,20111128,541036658,1187225796,-304555136,-341634002,0,0,0,6844.299805,6920.790039,6844.299805,6898.779785,1637000,6870.829981,7089.695996,7308.34751,7339.975334,35.90486853
20111129,20111129,4312348426,3043533992,884538617,384275817,0,0,0,6966.580078,6998.060059,6934.870117,6988.649902,1959600,6868.554004,7039.454981,7276.679517,7327.168498,40.29311209
20111130,20111130,2416421083,3988944352,-438514077,-1134009192,0,0,0,7001.589844,7001.589844,6860.049805,6904.120117,3089600,6888.091992,6991.11499,7241.963013,7316.377669,37.68001307
20111201,20111201,19680291628,16099618371,1149611780,2431061477,0,0,0,7132.410156,7199.259766,7129.069824,7178.689941,3336600,6950.951953,6970.202978,7227.882007,7313.236003,49.20355742
20111202,20111202,5631751116,6196260455,-771769597,207260258,0,0,0,7164,7186.660156,7109.709961,7140.680176,2061200,7022.183984,6960.893018,7204.754517,7306.763843,47.88356256
20111205,20111205,2319070951,3371045188,-765928274,-286045963,0,0,0,7149.580078,7149.589844,7057.330078,7098.080078,1560600,7062.044043,6966.437012,7178.57251,7299.259009,46.38172577
20111206,20111206,-1618391128,879318960,-1504571686,-993138402,0,0,0,7075.839844,7075.839844,6956.279785,6956.279785,1738800,7055.570019,6962.062012,7146.346997,7288.354175,41.69401104
20111207,20111207,5957545108,6808494632,-754573197,-96376327,0,0,0,7004.180176,7046.390137,6992.27002,7033,1731200,7081.345996,6984.718994,7119.904004,7282.38134,44.93661948
20111208,20111208,-2227377153,-1523267154,-235409878,-468700121,0,0,0,7018.640137,7018.640137,6907.950195,6982.899902,1753400,7042.187988,6996.569971,7103.61499,7278.288501,43.24526982
20111209,20111209,-5091782756,-4409595492,-434158630,-248028634,0,0,0,6891.470215,6927.990234,6831.390137,6893.299805,1918000,6992.711914,7007.447949,7079.915479,7270.082161,40.32224631
20111212,20111212,3021409176,2740464157,637706554,-356761535,0,0,0,6975.620117,7002.089844,6923.879883,6949.040039,1391400,6962.903906,7012.473974,7051.084985,7259.609497,42.90758304
20111213,20111213,-2546887719,-1726352030,-529279388,-291256301,0,0,0,6883.080078,6919.680176,6850.879883,6896.310059,1525400,6950.909961,7003.23999,7021.347485,7249.866667,41.09392352
20111214,20111214,-541410201,-398647133,178535961,-321299029,0,0,0,6912.540039,6926.089844,6860.390137,6922.569824,1554400,6928.823926,7005.084961,6998.099976,7240.361995,42.39968684
20111215,20111215,-7430905318,-6417789479,186813500,-1199929339,0,0,0,6874.180176,6874.180176,6764.589844,6764.589844,1828200,6885.161914,6963.674951,6966.938965,7227.507161,37.07513551
20111216,20111216,-417847838,-298710319,78685270,-197822789,0,0,0,6783.02002,6810.080078,6757.330078,6785.089844,1469400,6863.519922,6928.115918,6944.504468,7218.833659,38.16037038
20111219,20111219,-3508513258,-2173851731,-713981489,-620680038,0,0,0,6780.640137,6780.640137,6609.109863,6633.330078,2068200,6800.37793,6881.640918,6924.038965,7211.952157,33.547707
20111220,20111220,-2247444331,-2193051817,-309375005,254982491,0,0,0,6654.669922,6696.930176,6646.299805,6662.640137,1770800,6753.643945,6852.276953,6907.169482,7208.37749,35.17741667
20111221,20111221,4872972460,1955857144,1990619083,926496233,0,0,0,6878.629883,6966.47998,6878.629883,6966.47998,2138600,6762.425977,6845.624951,6915.171973,7206.319653,49.11034724
20111222,20111222,1978819334,-357417090,1771866822,564369602,0,0,0,6968.220215,6989.589844,6940.850098,6966.350098,1957000,6802.778027,6843.969971,6920.269971,7203.309155,49.10548837
20111223,20111223,5619234781,4281811021,376656115,960767645,0,0,0,7035.100098,7122.279785,7035.100098,7110.72998,2717400,6867.906055,6865.712988,6936.580469,7202.111157,54.49515756
20111226,20111226,599789092,681282594,-125044950,43551448,0,0,0,7125.040039,7125.669922,7078.060059,7092.580078,1730800,6959.756055,6880.066992,6946.270483,7199.897827,53.72492957
20111227,20111227,2790789749,3393716740,-464053649,-138873342,0,0,0,7085.5,7107.669922,7043.640137,7085.029785,1653800,7044.233984,6898.938965,6951.089478,7201.082153,53.38688793
